日期,收盘,开盘,高,低,交易量,涨跌幅
2009年1月30日,82.83,84.98,85.4,82.21,383.46M,-2.03%
2009年2月2日,82.58,81.57,83.18,81.31,288.49M,-0.30%
2009年2月3日,83.74,83.1,84.36,82.22,278.48M,1.40%
2009年2月4日,83.33,84.3,85.37,83.04,322.99M,-0.49%
2009年2月5日,84.57,82.7,85.29,77.73,417.68M,1.49%
2009年2月6日,86.98,84.86,87.34,84.68,366.10M,2.85%
2009年2月9日,87.1,86.96,87.74,86.32,240.08M,0.14%
2009年2月10日,83.11,86.27,87.03,82.45,536.21M,-4.58%
2009年2月11日,83.6,83.45,84.05,82.4,324.67M,0.59%
2009年2月12日,83.66,82.17,83.82,81.05,469.30M,0.07%
2009年2月13日,82.76,83.55,84.24,82.74,294.00M,-1.08%
2009年2月17日,79.22,80.16,82.96,79.17,478.91M,-4.28%
2009年2月18日,79.03,79.79,79.94,78.28,362.97M,-0.24%
2009年2月19日,78.18,79.84,80.15,78.02,316.87M,-1.08%
2009年2月20日,77.42,76.73,78.34,75.77,477.18M,-0.97%
2009年2月23日,74.65,78.27,78.27,74.59,379.64M,-3.58%
2009年2月24日,77.48,75.29,77.95,74.7,426.41M,3.79%
2009年2月25日,76.87,77.14,78.42,75.63,462.04M,-0.79%
2009年2月26日,75.62,77.82,79.67,75.53,363.37M,-1.63%
2009年2月27日,73.93,74.01,75.69,73.81,470.57M,-2.23%
2009年3月2日,70.6,72.52,73.92,70.37,426.45M,-4.50%
2009年3月3日,70.07,71.61,71.7,69.64,443.76M,-0.75%
2009年3月4日,71.73,71.23,72.87,70.07,462.76M,2.37%
2009年3月5日,68.8,70.1,71.73,68.17,485.55M,-4.08%
2009年3月6日,68.92,69.4,70.45,67.1,490.50M,0.17%
2009年3月9日,68.11,67.95,70,67.73,379.91M,-1.18%
2009年3月10日,72.17,69.51,72.37,69.37,406.23M,5.96%
2009年3月11日,72.64,73,73.75,71.83,356.81M,0.65%
2009年3月12日,75.5,72.62,75.75,71.97,409.82M,3.94%
2009年3月13日,76.09,76.01,76.98,74.73,337.47M,0.78%
2009年3月16日,75.86,76.96,77.97,75.81,360.82M,-0.30%
2009年3月17日,78.18,76.07,78.36,75.45,357.08M,3.06%
2009年3月18日,79.93,77.81,80.9,77.07,473.55M,2.24%
2009年3月19日,78.94,80.93,81,78.69,428.60M,-1.24%
2009年3月20日,76.71,78.76,78.91,76.53,371.17M,-2.82%
2009年3月23日,82.22,78.74,82.29,78.31,420.25M,7.18%
2009年3月24日,80.6,81.24,82.36,80.51,328.15M,-1.97%
2009年3月25日,81.45,81.23,82.7,79.06,442.00M,1.05%
2009年3月26日,83.11,82.25,83.3,81.32,422.03M,2.04%
2009年3月27日,81.61,82.05,82.53,81.31,322.34M,-1.80%
2009年3月30日,78.79,79.8,79.87,77.96,324.11M,-3.46%
2009年3月31日,79.52,79.56,81.08,79.05,364.24M,0.93%
2009年4月1日,81.06,78.53,81.42,78.33,377.02M,1.94%
2009年4月2日,83.43,83.08,84.61,81.13,476.23M,2.92%
2009年4月3日,84.26,83.49,84.28,82.67,284.65M,0.99%
2009年4月6日,83.6,83.34,84.27,82.29,264.87M,-0.78%
2009年4月7日,81.65,82.25,82.65,81.51,259.07M,-2.33%
2009年4月8日,82.53,82.06,82.94,81.54,230.40M,1.08%
2009年4月9日,85.81,84.67,85.82,84.33,269.65M,3.97%
2009年4月13日,85.83,84.92,86.54,84.58,224.85M,0.02%
2009年4月14日,84.35,85.03,85.76,84.08,276.60M,-1.72%
2009年4月15日,85.25,83.84,85.42,83.61,250.73M,1.07%
2009年4月16日,86.5,85.93,87.15,84.77,335.20M,1.47%
2009年4月17日,87.08,86.83,87.65,86.14,262.65M,0.67%
2009年4月20日,83.43,85.54,87.05,83.34,293.69M,-4.19%
2009年4月21日,85.06,82.82,85.13,82.75,300.48M,1.95%
2009年4月22日,84.54,84.29,86.34,84.07,340.40M,-0.61%
2009年4月23日,85.37,84.71,85.42,83.63,324.90M,0.98%
2009年4月24日,86.66,86.03,87.31,85.69,287.70M,1.51%
2009年4月27日,85.84,85.68,87.01,85.54,289.58M,-0.95%
2009年4月28日,85.57,84.97,86.59,84.76,247.93M,-0.31%
2009年4月29日,87.39,86.52,88.36,86.3,311.51M,2.13%
2009年4月30日,87.42,88.55,89.02,86.92,301.42M,0.03%
2009年5月1日,87.89,87.44,88.21,86.72,236.11M,0.54%
2009年5月4日,90.88,88.55,90.94,88.38,287.12M,3.40%
2009年5月5日,90.57,90.57,90.93,89.84,243.04M,-0.34%
2009年5月6日,92.14,91.68,92.2,90.61,291.94M,1.73%
2009年5月7日,90.86,93.01,93.15,90.28,317.80M,-1.39%
2009年5月8日,92.98,92.03,93.22,90.91,299.08M,2.33%
2009年5月11日,91.24,91.7,92.11,91.04,247.92M,-1.87%
2009年5月12日,90.97,91.63,91.83,89.85,282.43M,-0.30%
2009年5月13日,88.68,89.74,90.01,88.5,269.62M,-2.52%
2009年5月14日,89.44,88.72,90.12,88.5,260.10M,0.86%
2009年5月15日,88.71,89.37,90,88.15,271.50M,-0.82%
2009年5月18日,91.23,89.55,91.34,88.57,242.22M,2.84%
2009年5月19日,91.12,91.18,91.97,90.81,206.10M,-0.12%
2009年5月20日,90.51,91.95,92.8,90.41,285.90M,-0.67%
2009年5月21日,89.21,89.46,89.8,88.26,258.99M,-1.44%
2009年5月22日,89.02,89.46,90,88.68,166.81M,-0.21%
2009年5月26日,91.3,88.36,91.56,88.32,236.32M,2.56%
2009年5月27日,89.67,91.44,91.75,89.53,246.31M,-1.79%
2009年5月28日,90.92,90.46,91.34,89.1,289.09M,1.39%
2009年5月29日,92.53,91.42,93.7,90.68,258.64M,1.77%
2009年6月1日,94.77,93.67,95.17,93.43,276.25M,2.42%
2009年6月2日,94.85,94.4,95.37,87.53,230.87M,0.08%
2009年6月3日,93.65,94.04,94.13,92.76,235.40M,-1.27%
2009年6月4日,94.53,94,94.67,93.3,210.10M,0.94%
2009年6月5日,94.55,95.49,95.67,93.8,284.26M,0.02%
2009年6月8日,94.16,93.84,95.1,93.04,238.57M,-0.41%
2009年6月9日,94.64,94.69,95.14,94.02,225.13M,0.51%
2009年6月10日,94.4,95.48,95.49,93.19,296.10M,-0.25%
2009年6月11日,94.82,94.58,96.11,94.56,275.41M,0.44%
2009年6月12日,95.08,94.4,95.14,94,184.37M,0.27%
2009年6月15日,92.9,93.96,94.02,92.4,224.19M,-2.29%
2009年6月16日,91.64,93.23,93.29,91.58,227.32M,-1.36%
2009年6月17日,91.55,91.6,92.33,90.83,223.45M,-0.10%
2009年6月18日,92.22,91.69,92.67,91.25,211.73M,0.73%
2009年6月19日,92.04,92.58,92.7,91.52,215.66M,-0.20%
2009年6月22日,89.28,91.14,91.19,89.25,251.91M,-3.00%
2009年6月23日,89.35,89.47,89.88,88.85,188.31M,0.08%
2009年6月24日,90.12,90.16,91.08,89.6,211.58M,0.86%
2009年6月25日,92.08,89.67,92.17,89.57,279.41M,2.17%
2009年6月26日,91.84,91.77,92.24,91.27,167.58M,-0.26%
2009年6月29日,92.7,92.11,92.82,91.6,168.48M,0.94%
2009年6月30日,91.95,92.72,93.06,91.27,228.89M,-0.81%
2009年7月1日,92.33,92.34,93.23,92.21,173.04M,0.41%
2009年7月2日,89.81,91.13,92.36,89.76,212.31M,-2.73%
2009年7月6日,89.8,88.94,89.93,88.66,174.50M,-0.01%
2009年7月7日,88.06,89.71,89.82,88,197.09M,-1.94%
2009年7月8日,88,88.59,88.8,87,248.05M,-0.07%
2009年7月9日,88.17,88.61,88.9,87.91,163.78M,0.19%
2009年7月10日,87.96,87.7,88.49,87.35,173.52M,-0.24%
2009年7月13日,90.1,88.31,90.17,87.59,217.41M,2.43%
2009年7月14日,90.61,90.38,90.69,89.73,181.56M,0.57%
2009年7月15日,93.26,91.81,93.51,90.68,220.88M,2.92%
2009年7月16日,94.15,93,94.51,92.82,231.17M,0.95%
2009年7月17日,94.13,94.06,94.32,93.54,138.56M,-0.02%
2009年7月20日,95.13,94.68,95.29,94.19,164.18M,1.06%
2009年7月21日,95.57,95.87,95.9,94.42,217.72M,0.46%
2009年7月22日,95.55,94.96,96.13,94.89,196.07M,-0.02%
2009年7月23日,97.66,95.61,98.08,95.53,258.80M,2.21%
2009年7月24日,98.06,97.2,98.14,96.69,154.00M,0.41%
2009年7月27日,98.35,97.88,98.4,97.34,159.26M,0.30%
2009年7月28日,97.89,97.66,98.37,97.06,186.69M,-0.47%
2009年7月29日,97.65,97.44,98.09,96.98,194.40M,-0.25%
2009年7月30日,98.67,98.83,99.83,98.6,225.58M,1.04%
2009年7月31日,98.81,98.65,99.47,98.38,207.36M,0.14%
2009年8月3日,100.44,99.85,100.53,99.31,175.78M,1.65%
2009年8月4日,100.7,99.99,100.84,99.78,176.71M,0.26%
2009年8月5日,100.41,100.77,100.86,99.58,184.73M,-0.29%
2009年8月6日,99.89,100.87,101.02,99.42,193.20M,-0.52%
2009年8月7日,101.2,100.94,102.03,100.39,220.68M,1.31%
2009年8月10日,100.99,100.74,101.22,100.27,130.90M,-0.21%
2009年8月11日,99.73,100.54,100.61,99.46,157.30M,-1.25%
2009年8月12日,100.8,99.56,101.56,99.51,219.05M,1.07%
2009年8月13日,101.57,101.26,101.61,100.26,176.45M,0.76%
2009年8月14日,100.79,101.52,101.6,99.7,199.69M,-0.77%
2009年8月17日,98.31,98.85,98.95,98.11,237.89M,-2.46%
2009年8月18日,99.09,98.53,99.44,98.35,173.46M,0.79%
2009年8月19日,99.96,98.31,100.3,98.21,192.81M,0.88%
2009年8月20日,100.99,100.09,101.22,99.87,174.13M,1.03%
2009年8月21日,102.97,101.82,103.13,101.62,224.60M,1.96%
2009年8月24日,102.96,103.39,103.95,102.59,191.28M,-0.01%
2009年8月25日,103.16,103.37,104.26,102.94,215.31M,0.19%
2009年8月26日,103.17,102.84,103.64,102.49,194.62M,0.01%
2009年8月27日,103.4,103.11,103.72,101.94,196.23M,0.22%
2009年8月28日,103.38,104.23,104.35,102.67,147.02M,-0.02%
2009年8月31日,102.46,102.37,102.58,101.79,176.05M,-0.89%
2009年9月1日,100.2,101.95,103.24,99.99,321.28M,-2.21%
2009年9月2日,99.82,99.78,100.44,99.57,171.80M,-0.38%
2009年9月3日,100.65,100.4,100.77,99.59,143.57M,0.83%
2009年9月4日,102.06,100.85,102.09,100.55,142.69M,1.40%
2009年9月8日,102.94,103,103.05,102.39,132.91M,0.86%
2009年9月9日,103.73,103.12,104.08,102.8,154.61M,0.77%
2009年9月10日,104.79,103.8,104.86,103.22,162.90M,1.02%
2009年9月11日,104.77,104.99,105.3,104.28,152.38M,-0.02%
2009年9月14日,105.28,103.88,105.46,103.15,149.59M,0.49%
2009年9月15日,105.72,105.45,106.11,104.76,196.80M,0.42%
2009年9月16日,107.32,106.1,107.34,105.73,206.41M,1.51%
2009年9月17日,107.16,107.17,108.06,106.57,229.17M,-0.15%
2009年9月18日,106.72,107.15,107.16,106.36,153.80M,-0.41%
2009年9月21日,106.45,105.89,107,105.66,151.89M,-0.25%
2009年9月22日,107.07,107.08,107.37,106.6,143.13M,0.58%
2009年9月23日,106.18,107.32,108.03,105.99,225.95M,-0.83%
2009年9月24日,105.01,106.41,106.64,104.55,228.64M,-1.10%
2009年9月25日,104.45,104.78,105.36,104.09,204.06M,-0.53%
2009年9月28日,106.32,104.85,106.55,104.83,118.29M,1.79%
2009年9月29日,106,106.51,107.02,105.78,133.73M,-0.30%
2009年9月30日,105.59,106.36,106.46,104.62,254.38M,-0.39%
2009年10月1日,103,105.34,105.73,102.95,281.84M,-2.45%
2009年10月2日,102.49,102.02,103.1,101.99,224.75M,-0.50%
2009年10月5日,104.02,102.9,104.32,102.6,149.87M,1.49%
2009年10月6日,105.51,104.77,106.11,104.71,202.49M,1.43%
2009年10月7日,105.8,105.27,105.91,105.07,159.20M,0.27%
2009年10月8日,106.61,106.55,107.17,105.84,183.31M,0.77%
2009年10月9日,107.26,106.64,107.26,106.36,135.01M,0.61%
2009年10月12日,107.68,107.76,108.09,107.28,118.03M,0.39%
2009年10月13日,107.46,107.39,107.71,106.76,157.69M,-0.20%
2009年10月14日,109.31,108.72,109.42,107.42,191.42M,1.72%
2009年10月15日,109.71,108.78,109.71,108.73,173.87M,0.37%
2009年10月16日,108.89,108.8,109.27,108.23,192.07M,-0.75%
2009年10月19日,109.79,109.07,110.13,108.73,159.53M,0.83%
2009年10月20日,109.21,109.95,109.98,108.68,180.92M,-0.53%
2009年10月21日,108.23,109.04,110.31,108.15,225.79M,-0.90%
2009年10月22日,109.33,108.19,109.68,107.5,238.44M,1.02%
2009年10月23日,108.08,109.69,109.76,107.63,240.03M,-1.14%
2009年10月26日,106.91,108.2,109.31,106.61,242.03M,-1.08%
2009年10月27日,106.42,107.03,107.39,106.16,253.27M,-0.46%
2009年10月28日,104.41,106.15,106.48,104.35,248.82M,-1.89%
2009年10月29日,106.65,105.19,106.86,104.94,198.11M,2.15%
2009年10月30日,103.56,106.3,106.62,103.44,325.61M,-2.90%
2009年11月2日,104.32,104.13,105.41,103.08,254.49M,0.73%
2009年11月3日,104.65,103.74,104.8,103.54,228.36M,0.32%
2009年11月4日,104.92,105.51,106.33,104.65,248.00M,0.26%
2009年11月5日,106.85,105.66,106.88,105.44,180.02M,1.84%
2009年11月6日,107.13,106.26,107.4,106.05,170.95M,0.26%
2009年11月9日,109.57,107.95,109.63,107.87,159.50M,2.28%
2009年11月10日,109.59,109.31,109.93,108.97,171.90M,0.02%
2009年11月11日,110.15,110.31,110.82,109.62,169.47M,0.51%
2009年11月12日,109.03,110,110.57,108.75,157.14M,-1.02%
2009年11月13日,109.62,109.31,110.09,108.75,150.96M,0.54%
2009年11月16日,111.21,110.38,111.69,110.32,210.92M,1.45%
2009年11月17日,111.34,110.92,111.39,110.5,147.13M,0.12%
2009年11月18日,111.27,111.26,111.43,110.57,156.49M,-0.06%
2009年11月19日,109.82,110.51,111.31,109.13,208.73M,-1.30%
2009年11月20日,109.43,109.25,109.76,109.01,134.20M,-0.36%
2009年11月23日,110.82,110.72,111.74,110.6,148.01M,1.27%
2009年11月24日,110.99,111,111.2,110.01,138.42M,0.15%
2009年11月25日,111.38,111.17,111.5,110.82,109.56M,0.35%
2009年11月27日,109.57,108.4,110.32,108.29,126.00M,-1.63%
2009年11月30日,109.94,109.48,110.2,108.12,160.87M,0.34%
2009年12月1日,111.3,110.92,111.66,110.73,159.61M,1.24%
2009年12月2日,111.25,111.28,112.01,110.92,132.32M,-0.04%
2009年12月3日,110.38,111.55,112.18,110.29,167.32M,-0.78%
2009年12月4日,111.01,111.84,112.38,110.04,274.91M,0.57%
2009年12月7日,110.84,110.91,111.53,110.49,127.97M,-0.15%
2009年12月8日,109.61,110.04,110.77,109.27,169.86M,-1.11%
2009年12月9日,110.02,109.58,110.18,109.02,155.06M,0.37%
2009年12月10日,110.64,110.7,111.12,110.45,138.01M,0.56%
2009年12月11日,111.11,111.11,111.36,110.61,124.85M,0.42%
2009年12月14日,111.87,111.87,112,105.48,107.14M,0.68%
2009年12月15日,111.35,111.46,111.92,111,120.41M,-0.46%
2009年12月16日,111.52,111.8,112.13,111.27,155.36M,0.15%
2009年12月17日,110.18,110.72,110.93,110.08,183.39M,-1.20%
2009年12月18日,110.21,110.2,110.3,109.28,174.59M,0.03%
2009年12月21日,111.33,110.76,111.7,110.76,118.10M,1.02%
2009年12月22日,111.73,111.57,111.97,111.43,91.71M,0.36%
2009年12月23日,111.95,112,112.11,111.5,111.78M,0.20%
2009年12月24日,112.48,112.19,112.6,111.99,39.68M,0.47%
2009年12月28日,112.72,112.9,112.99,112.32,87.51M,0.21%
2009年12月29日,112.56,113.01,113.03,112.55,80.57M,-0.14%
2009年12月30日,112.52,112.23,112.65,112.17,73.14M,-0.04%
2009年12月31日,111.44,112.77,112.8,111.39,90.64M,-0.96%
2010年1月4日,113.33,112.37,113.39,111.51,118.94M,1.70%
2010年1月5日,113.63,113.26,113.68,112.85,111.58M,0.26%
2010年1月6日,113.71,113.52,113.99,113.43,116.07M,0.07%
2010年1月7日,114.19,113.5,114.33,113.18,131.09M,0.42%
2010年1月8日,114.57,113.89,114.62,113.66,126.40M,0.33%
2010年1月11日,114.73,115.08,115.13,114.23,106.38M,0.14%
2010年1月12日,113.66,113.97,114.21,113.22,163.33M,-0.93%
2010年1月13日,114.62,113.95,114.94,113.37,161.82M,0.84%
2010年1月14日,114.93,114.49,115.14,114.42,115.78M,0.27%
2010年1月15日,113.64,114.73,114.84,113.2,212.28M,-1.12%
2010年1月19日,115.06,113.62,115.13,113.59,139.17M,1.25%
2010年1月20日,113.89,114.28,114.45,112.98,216.49M,-1.02%
2010年1月21日,111.7,113.92,114.27,111.56,344.86M,-1.92%
2010年1月22日,109.21,111.2,111.74,109.09,345.94M,-2.23%
2010年1月25日,109.77,110.21,110.41,109.41,186.94M,0.51%
2010年1月26日,109.31,109.34,110.47,109.04,211.17M,-0.42%
2010年1月27日,109.83,109.17,110.08,108.33,271.86M,0.48%
2010年1月28日,108.57,110.19,110.25,107.91,316.10M,-1.15%
2010年1月29日,107.39,109.04,109.8,107.22,310.68M,-1.09%
2010年2月1日,109.06,108.15,109.07,107.5,187.86M,1.56%
2010年2月2日,110.38,109.26,110.59,108.88,216.33M,1.21%
2010年2月3日,109.83,109.88,110.48,109.51,172.73M,-0.50%
2010年2月4日,106.44,108.98,109.03,106.42,356.72M,-3.09%
2010年2月5日,106.66,106.56,106.88,104.58,493.59M,0.21%
2010年2月8日,105.89,106.74,107.33,105.81,224.17M,-0.72%
2010年2月9日,107.22,107.13,108.15,106.27,337.82M,1.26%
2010年2月10日,107.01,107.05,107.6,106.11,240.51M,-0.20%
2010年2月11日,108.13,106.87,108.25,106.25,223.59M,1.05%
2010年2月12日,108.04,106.99,108.1,106.51,304.62M,-0.08%
2010年2月16日,109.74,108.86,109.85,107.82,159.32M,1.57%
2010年2月17日,110.26,110.27,110.41,109.74,168.85M,0.47%
2010年2月18日,110.91,110.08,111.14,110.04,193.71M,0.59%
2010年2月19日,111.14,110.62,111.57,110.36,222.68M,0.21%
2010年2月22日,111.16,111.55,111.58,110.83,132.35M,0.02%
2010年2月23日,109.81,110.86,111.2,109.52,207.50M,-1.21%
2010年2月24日,110.82,110.14,111,109.86,176.35M,0.92%
2010年2月25日,110.67,109.24,110.75,108.94,259.63M,-0.14%
2010年2月26日,110.74,110.77,111.12,110.11,173.59M,0.06%
2010年3月1日,111.89,111.2,112,111.17,147.71M,1.04%
2010年3月2日,112.2,112.37,112.74,112,160.99M,0.28%
2010年3月3日,112.3,112.49,112.97,112.02,150.78M,0.09%
2010年3月4日,112.64,112.45,112.8,112.03,135.77M,0.30%
2010年3月5日,114.25,113.37,114.34,113.1,176.12M,1.43%
2010年3月8日,114.27,114.26,114.52,114.07,114.63M,0.02%
2010年3月9日,114.46,113.93,114.99,113.87,154.56M,0.17%
2010年3月10日,114.97,114.51,115.28,114.41,186.09M,0.45%
2010年3月11日,115.45,114.7,115.48,114.35,160.88M,0.42%
2010年3月12日,115.46,115.95,115.97,115.14,162.07M,0.01%
2010年3月15日,115.49,115.26,115.58,114.6,146.82M,0.03%
2010年3月16日,116.41,115.81,116.52,115.49,168.67M,0.80%
2010年3月17日,117.1,116.76,117.48,116.42,177.47M,0.59%
2010年3月18日,117.04,117.11,117.27,116.57,196.51M,-0.05%
2010年3月19日,115.97,116.96,117.29,115.52,226.64M,-0.91%
2010年3月22日,116.59,115.31,116.8,115.24,184.48M,0.53%
2010年3月23日,117.41,116.76,117.51,116.38,182.94M,0.70%
2010年3月24日,116.84,116.97,117.43,115.58,196.18M,-0.49%
2010年3月25日,116.65,117.63,118.17,116.51,223.40M,-0.16%
2010年3月26日,116.58,116.87,117.42,116.12,205.81M,-0.06%
2010年3月29日,117.32,117.17,117.53,116.69,134.51M,0.63%
2010年3月30日,117.4,117.46,117.83,116.91,145.77M,0.07%
2010年3月31日,117,116.95,117.52,116.61,161.08M,-0.34%
2010年4月1日,117.8,117.8,118.25,117.1,161.22M,0.68%
2010年4月5日,118.76,118.25,118.84,117.92,105.85M,0.81%
2010年4月6日,119.04,118.42,119.25,118.29,110.38M,0.24%
2010年4月7日,118.36,118.8,119.36,117.81,184.58M,-0.57%
2010年4月8日,118.77,117.95,118.97,117.6,158.70M,0.35%
2010年4月9日,119.55,119.02,119.6,118.8,133.01M,0.66%
2010年4月12日,119.74,119.7,120.05,119.56,110.28M,0.16%
2010年4月13日,119.83,119.62,120.04,119,125.13M,0.08%
2010年4月14日,121.19,120.27,121.19,120.08,161.61M,1.13%
2010年4月15日,121.29,120.99,121.56,120.95,144.62M,0.08%
2010年4月16日,119.36,120.86,121.28,118.75,366.88M,-1.59%
2010年4月19日,119.81,119.01,119.93,118.47,217.95M,0.38%
2010年4月20日,120.88,120.56,120.98,119.87,157.71M,0.89%
2010年4月21日,120.66,120.95,121.23,119.99,192.91M,-0.18%
2010年4月22日,121.02,119.81,121.17,119.12,239.19M,0.30%
2010年4月23日,121.81,120.94,121.86,120.63,177.34M,0.65%
2010年4月26日,121.35,121.85,122.12,121.23,143.46M,-0.38%
2010年4月27日,118.48,120.65,121.33,118.25,355.85M,-2.37%
2010年4月28日,119.38,119.05,119.68,118.27,300.68M,0.76%
2010年4月29日,120.86,120.1,121.11,120.07,193.77M,1.24%
2010年4月30日,118.81,120.88,121.01,118.78,270.00M,-1.70%
2010年5月3日,120.35,119.38,120.68,119.2,182.75M,1.30%
2010年5月4日,117.52,119.01,119.03,116.92,360.35M,-2.35%
2010年5月5日,116.82,116.56,117.8,115.97,328.97M,-0.60%
2010年5月6日,112.94,116.26,117,105,647.32M,-3.32%
2010年5月7日,111.26,112.64,113.77,109.41,637.56M,-1.49%
2010年5月10日,116.16,115.81,116.65,114.91,396.16M,4.40%
2010年5月11日,115.83,115.07,117.36,114.91,317.85M,-0.28%
2010年5月12日,117.45,116.29,117.62,116.09,235.61M,1.40%
2010年5月13日,115.99,117.13,117.68,115.89,234.46M,-1.24%
2010年5月14日,113.89,115.12,115.33,112.87,345.60M,-1.81%
2010年5月17日,113.95,114.2,114.52,111.77,325.94M,0.05%
2010年5月18日,112.4,114.88,115.22,112.03,360.60M,-1.36%
2010年5月19日,111.76,111.77,112.77,110.36,394.76M,-0.57%
2010年5月20日,107.54,109.38,109.89,107.47,530.42M,-3.78%
2010年5月21日,109.11,105.91,109.38,105.36,500.91M,1.46%
2010年5月24日,107.71,108.52,109.39,107.61,269.82M,-1.28%
2010年5月25日,107.82,105.11,107.87,104.38,396.51M,0.10%
2010年5月26日,107.17,108.48,109.47,106.85,349.72M,-0.60%
2010年5月27日,110.76,109.19,110.8,108.78,300.87M,3.35%
2010年5月28日,109.37,110.64,110.72,108.85,297.93M,-1.25%
2010年6月1日,107.53,108.35,109.95,107.37,277.91M,-1.68%
2010年6月2日,110.33,108.08,110.34,107.51,240.24M,2.60%
2010年6月3日,110.71,110.65,111.06,109.58,226.62M,0.34%
2010年6月4日,106.82,108.61,109.33,106.47,398.48M,-3.51%
2010年6月7日,105.49,107.2,107.61,105.41,264.61M,-1.25%
2010年6月8日,106.62,105.57,106.83,104.65,357.77M,1.07%
2010年6月9日,106.05,107.24,108.28,105.6,268.02M,-0.53%
2010年6月10日,109.15,107.86,109.28,106.04,317.89M,2.92%
2010年6月11日,109.68,108.19,109.75,108.12,214.13M,0.49%
2010年6月14日,109.51,110.52,111.12,109.4,207.20M,-0.15%
2010年6月15日,112,110.28,112.1,110.09,238.27M,2.27%
2010年6月16日,111.96,111.42,112.42,111.2,216.37M,-0.04%
2010年6月17日,112.14,112.28,112.33,111.05,263.19M,0.16%
2010年6月18日,111.73,111.83,112.13,111.37,174.01M,-0.37%
2010年6月21日,111.41,113.12,113.2,110.79,213.14M,-0.29%
2010年6月22日,109.57,111.41,111.9,109.41,239.36M,-1.65%
2010年6月23日,109.23,109.64,110.03,108.48,254.70M,-0.31%
2010年6月24日,107.42,108.69,108.83,107.14,268.69M,-1.66%
2010年6月25日,107.87,107.74,108.42,106.77,238.73M,0.42%
2010年6月28日,107.53,108.03,108.32,107.14,169.33M,-0.32%
2010年6月29日,104.21,106.02,107.51,103.55,373.76M,-3.09%
2010年6月30日,103.22,103.92,104.88,102.88,284.10M,-0.95%
2010年7月1日,102.76,103.15,103.49,101.13,382.92M,-0.45%
2010年7月2日,102.2,103.11,103.42,101.62,233.39M,-0.54%
2010年7月6日,102.87,103.64,104.37,101.88,256.94M,0.66%
2010年7月7日,106.11,103.13,106.24,103.02,253.77M,3.15%
2010年7月8日,107.16,107,107.28,105.91,210.84M,0.99%
2010年7月9日,107.96,107.13,107.97,106.93,145.00M,0.75%
2010年7月12日,108.03,107.6,108.24,107.15,131.28M,0.06%
2010年7月13日,109.66,109.15,110.09,108.93,213.03M,1.51%
2010年7月14日,109.65,109.31,110.08,108.86,184.43M,-0.01%
2010年7月15日,109.68,109.61,110.06,108.17,232.34M,0.03%
2010年7月16日,106.66,109.09,109.21,106.45,282.69M,-2.75%
2010年7月19日,107.29,107.05,107.63,106.22,186.71M,0.59%
2010年7月20日,108.48,105.87,108.56,105.82,258.16M,1.11%
2010年7月21日,107.07,109.04,109.07,106.63,264.53M,-1.30%
2010年7月22日,109.46,108.34,109.94,108.33,274.78M,2.23%
2010年7月23日,110.41,109.24,110.57,108.93,222.02M,0.87%
2010年7月26日,111.56,110.6,111.67,110.29,182.13M,1.04%
